CH1,CH2,CH3,CH4,Ts,parameter,value
2.219062500e+2,-7.600000000e-2,-5.993750000e+0,2.016000000e+0,,,
2.300000000e+2,-8.387500000e-2,-6.400000000e+0,2.016000000e+0,,,
2.219843750e+2,-8.406250000e-2,-6.009375000e+0,2.016000000e+0,,,
2.260312500e+2,-8.000000000e-2,-5.609375000e+0,2.016000000e+0,,,
2.299843750e+2,-8.400000000e-2,-6.396875000e+0,2.682750000e+0,,,
2.220000000e+2,-8.000000000e-2,-4.800000000e+0,3.360000000e+0,,,
2.300156250e+2,-8.000000000e-2,-5.600000000e+0,2.016000000e+0,,,
2.260000000e+2,-8.387500000e-2,-4.803125000e+0,1.375500000e+0,,,
2.260312500e+2,-8.409375000e-2,-5.996875000e+0,1.344000000e+0,,,
2.220156250e+2,-8.000000000e-2,-5.581250000e+0,4.698750000e+0,,,
2.239843750e+2,-8.396875000e-2,-4.003125000e+0,1.317750000e+0,,,
2.260312500e+2,-8.403125000e-2,-5.637500000e+0,2.688000000e+0,,,
2.219687500e+2,-8.006250000e-2,-5.993750000e+0,1.333500000e+0,,,
2.279687500e+2,-7.987500000e-2,-5.603125000e+0,2.688000000e+0,,,
2.239375000e+2,-8.796875000e-2,-5.596875000e+0,4.032000000e+0,,,
2.261093750e+2,-8.015625000e-2,-4.800000000e+0,1.333500000e+0,,,
2.319843750e+2,-7.196875000e-2,-4.406250000e+0,2.021250000e+0,,,
2.239531250e+2,-8.800000000e-2,-5.206250000e+0,1.344000000e+0,,,
2.260000000e+2,-8.000000000e-2,-5.600000000e+0,2.677500000e+0,,,
2.259843750e+2,-8.790625000e-2,-5.996875000e+0,-2.100000000e-2,,,
2.280000000e+2,-9.215625000e-2,-5.206250000e+0,1.323000000e+0,,,
2.239843750e+2,-8.406250000e-2,-5.206250000e+0,2.016000000e+0,,,
2.240000000e+2,-8.000000000e-2,-4.400000000e+0,1.344000000e+0,,,
2.239687500e+2,-7.600000000e-2,-6.034375000e+0,2.693250000e+0,,,
2.300000000e+2,-7.996875000e-2,-7.196875000e+0,0.000000000e+0,,,
2.240312500e+2,-8.803125000e-2,-5.193750000e+0,2.693250000e+0,,,
2.219531250e+2,-8.800000000e-2,-5.603125000e+0,2.031750000e+0,,,
2.260000000e+2,-8.403125000e-2,-4.796875000e+0,1.328250000e+0,,,
2.260156250e+2,-8.412500000e-2,-5.596875000e+0,-1.333500000e+0,,,
2.219843750e+2,-7.600000000e-2,-4.403125000e+0,2.026500000e+0,,,
2.240000000e+2,-8.400000000e-2,-5.603125000e+0,1.323000000e+0,,,
2.199843750e+2,-8.403125000e-2,-4.390625000e+0,6.825000000e-1,,,
2.199843750e+2,-8.000000000e-2,-5.212500000e+0,1.349250000e+0,,,
2.240000000e+2,-8.775000000e-2,-5.578125000e+0,-6.667500000e-1,,,
2.199843750e+2,-9.206250000e-2,-6.396875000e+0,2.031750000e+0,,,
2.199531250e+2,-8.406250000e-2,-4.796875000e+0,3.360000000e+0,,,
2.299375000e+2,-8.003125000e-2,-5.603125000e+0,2.688000000e+0,,,
2.260468750e+2,-7.600000000e-2,-5.200000000e+0,0.000000000e+0,,,
2.180156250e+2,-8.800000000e-2,-5.606250000e+0,3.360000000e+0,,,
2.219375000e+2,-8.800000000e-2,-5.600000000e+0,1.344000000e+0,,,
2.220156250e+2,-8.837500000e-2,-5.634375000e+0,6.720000000e-1,,,
2.220156250e+2,-7.600000000e-2,-4.400000000e+0,0.000000000e+0,,,
2.219531250e+2,-8.403125000e-2,-5.209375000e+0,1.333500000e+0,,,
2.179687500e+2,-8.000000000e-2,-5.200000000e+0,2.021250000e+0,,,
2.200625000e+2,-8.003125000e-2,-5.200000000e+0,2.682750000e+0,,,
2.240156250e+2,-8.800000000e-2,-5.200000000e+0,1.349250000e+0,,,
2.240000000e+2,-8.003125000e-2,-5.190625000e+0,1.338750000e+0,,,
2.260156250e+2,-9.184375000e-2,-5.600000000e+0,2.005500000e+0,,,
2.239687500e+2,-9.212500000e-2,-4.390625000e+0,-6.825000000e-1,,,
2.280000000e+2,-8.400000000e-2,-4.406250000e+0,-6.615000000e-1,,,
2.240000000e+2,-9.200000000e-2,-5.587500000e+0,6.930000000e-1,,,
2.259375000e+2,-8.800000000e-2,-3.987500000e+0,1.344000000e+0,,,
2.300156250e+2,-9.196875000e-2,-5.200000000e+0,6.720000000e-1,,,
2.241250000e+2,-9.628125000e-2,-5.609375000e+0,0.000000000e+0,,,
2.220312500e+2,-8.003125000e-2,-5.196875000e+0,6.720000000e-1,,,
2.260156250e+2,-8.800000000e-2,-4.800000000e+0,1.344000000e+0,,,
2.259843750e+2,-9.200000000e-2,-4.800000000e+0,6.772500000e-1,,,
2.239843750e+2,-8.803125000e-2,-4.003125000e+0,2.682750000e+0,,,
2.220000000e+2,-9.600000000e-2,-5.200000000e+0,2.016000000e+0,,,
2.240000000e+2,-9.612500000e-2,-4.803125000e+0,2.682750000e+0,,,
2.280000000e+2,-8.400000000e-2,-5.590625000e+0,6.720000000e-1,,,
2.220000000e+2,-9.196875000e-2,-5.603125000e+0,6.510000000e-1,,,
2.279687500e+2,-8.400000000e-2,-5.206250000e+0,2.016000000e+0,,,
2.280468750e+2,-8.803125000e-2,-4.406250000e+0,6.772500000e-1,,,
2.159843750e+2,-7.590625000e-2,-5.600000000e+0,0.000000000e+0,,,
2.279531250e+2,-8.006250000e-2,-4.803125000e+0,6.615000000e-1,,,
2.260625000e+2,-9.203125000e-2,-5.193750000e+0,2.026500000e+0,,,
2.240000000e+2,-8.400000000e-2,-4.800000000e+0,6.720000000e-1,,,
2.240000000e+2,-8.809375000e-2,-5.200000000e+0,2.703750000e+0,,,
2.279843750e+2,-7.200000000e-2,-5.203125000e+0,1.270500000e+0,,,
2.219687500e+2,-9.203125000e-2,-5.190625000e+0,-6.720000000e-1,,,
2.240000000e+2,-7.596875000e-2,-4.803125000e+0,6.930000000e-1,,,
2.220468750e+2,-8.396875000e-2,-5.606250000e+0,6.562500000e-1,,,
2.280156250e+2,-8.793750000e-2,-5.243750000e+0,-1.050000000e-2,,,
2.180312500e+2,-9.200000000e-2,-4.400000000e+0,2.005500000e+0,,,
2.199687500e+2,-8.406250000e-2,-4.803125000e+0,2.010750000e+0,,,
2.240156250e+2,-7.606250000e-2,-4.803125000e+0,2.016000000e+0,,,
2.200000000e+2,-9.600000000e-2,-5.603125000e+0,1.349250000e+0,,,
2.239687500e+2,-8.003125000e-2,-4.000000000e+0,6.720000000e-1,,,
2.200625000e+2,-9.190625000e-2,-4.384375000e+0,6.615000000e-1,,,
2.179218750e+2,-8.800000000e-2,-5.200000000e+0,1.344000000e+0,,,
2.161406250e+2,-9.200000000e-2,-5.203125000e+0,6.667500000e-1,,,
2.280312500e+2,-8.000000000e-2,-6.000000000e+0,6.720000000e-1,,,
2.219062500e+2,-8.806250000e-2,-5.600000000e+0,6.720000000e-1,,,
2.198906250e+2,-8.396875000e-2,-6.003125000e+0,6.877500000e-1,,,
2.161093750e+2,-8.803125000e-2,-5.987500000e+0,2.688000000e+0,,,
2.300312500e+2,-8.803125000e-2,-4.796875000e+0,6.982500000e-1,,,
2.240625000e+2,-8.803125000e-2,-5.600000000e+0,6.667500000e-1,,,
2.259843750e+2,-8.800000000e-2,-4.796875000e+0,0.000000000e+0,,,
2.220781250e+2,-9.200000000e-2,-5.200000000e+0,0.000000000e+0,,,
2.199375000e+2,-8.400000000e-2,-4.803125000e+0,6.877500000e-1,,,
2.260312500e+2,-9.200000000e-2,-5.603125000e+0,2.016000000e+0,,,
2.180156250e+2,-8.406250000e-2,-4.809375000e+0,1.349250000e+0,,,
2.260781250e+2,-8.796875000e-2,-4.793750000e+0,1.338750000e+0,,,
2.260000000e+2,-8.800000000e-2,-6.006250000e+0,6.720000000e-1,,,
2.299843750e+2,-9.200000000e-2,-5.990625000e+0,2.688000000e+0,,,
2.239531250e+2,-9.600000000e-2,-5.200000000e+0,2.677500000e+0,,,
2.260156250e+2,-8.800000000e-2,-5.621875000e+0,-1.050000000e-2,,,
2.280000000e+2,-9.600000000e-2,-6.400000000e+0,6.720000000e-1,,,
2.239687500e+2,-8.406250000e-2,-4.412500000e+0,1.344000000e+0,,,
2.200156250e+2,-9.200000000e-2,-5.600000000e+0,6.667500000e-1,,,
2.259687500e+2,-8.800000000e-2,-4.800000000e+0,6.667500000e-1,,,
2.260000000e+2,-8.809375000e-2,-5.596875000e+0,2.005500000e+0,,,
2.239687500e+2,-9.193750000e-2,-5.593750000e+0,2.682750000e+0,,,
2.200000000e+2,-8.403125000e-2,-5.209375000e+0,1.344000000e+0,,,
2.240000000e+2,-9.612500000e-2,-6.003125000e+0,6.562500000e-1,,,
2.200312500e+2,-9.606250000e-2,-4.806250000e+0,2.031750000e+0,,,
2.200000000e+2,-9.603125000e-2,-5.603125000e+0,0.000000000e+0,,,
2.200000000e+2,-8.796875000e-2,-4.800000000e+0,1.349250000e+0,,,
2.200468750e+2,-8.400000000e-2,-5.603125000e+0,1.338750000e+0,,,
2.239843750e+2,-8.409375000e-2,-4.771875000e+0,1.328250000e+0,,,
2.199687500e+2,-9.209375000e-2,-4.809375000e+0,-6.720000000e-1,,,
2.220156250e+2,-9.215625000e-2,-5.212500000e+0,6.772500000e-1,,,
2.240000000e+2,-7.996875000e-2,-4.003125000e+0,1.344000000e+0,,,
2.280000000e+2,-1.000312500e-1,-5.596875000e+0,2.688000000e+0,,,
2.220000000e+2,-8.796875000e-2,-5.200000000e+0,6.457500000e-1,,,
2.240000000e+2,-9.212500000e-2,-5.609375000e+0,0.000000000e+0,,,
2.219843750e+2,-9.190625000e-2,-6.000000000e+0,2.016000000e+0,,,
2.259687500e+2,-8.400000000e-2,-5.206250000e+0,-6.720000000e-1,,,
2.240156250e+2,-9.175000000e-2,-4.803125000e+0,1.333500000e+0,,,
2.239843750e+2,-9.596875000e-2,-4.400000000e+0,1.344000000e+0,,,
2.240156250e+2,-8.793750000e-2,-4.793750000e+0,6.720000000e-1,,,
2.280781250e+2,-8.806250000e-2,-6.406250000e+0,1.344000000e+0,,,
2.299531250e+2,-9.209375000e-2,-5.593750000e+0,1.344000000e+0,,,
2.259687500e+2,-9.600000000e-2,-5.600000000e+0,1.344000000e+0,,,
2.259531250e+2,-9.196875000e-2,-5.200000000e+0,6.667500000e-1,,,
2.219531250e+2,-9.200000000e-2,-5.996875000e+0,1.344000000e+0,,,
2.280000000e+2,-9.200000000e-2,-6.000000000e+0,0.000000000e+0,,,
2.220000000e+2,-9.603125000e-2,-6.000000000e+0,1.354500000e+0,,,
2.260000000e+2,-9.203125000e-2,-5.181250000e+0,6.667500000e-1,,,
2.200000000e+2,-9.596875000e-2,-4.806250000e+0,0.000000000e+0,,,
2.239843750e+2,-8.803125000e-2,-6.400000000e+0,1.344000000e+0,,,
2.200468750e+2,-9.987500000e-2,-4.428125000e+0,1.349250000e+0,,,
2.240781250e+2,-9.603125000e-2,-4.800000000e+0,1.344000000e+0,,,
2.260156250e+2,-9.196875000e-2,-5.200000000e+0,1.344000000e+0,,,
2.259843750e+2,-8.803125000e-2,-5.606250000e+0,6.667500000e-1,,,
2.239843750e+2,-9.206250000e-2,-5.596875000e+0,-5.250000000e-3,,,
2.219843750e+2,-9.200000000e-2,-4.800000000e+0,1.365000000e+0,,,
2.200000000e+2,-9.200000000e-2,-4.806250000e+0,2.682750000e+0,,,
2.220000000e+2,-9.203125000e-2,-5.993750000e+0,6.982500000e-1,,,
2.239218750e+2,-9.203125000e-2,-5.209375000e+0,6.720000000e-1,,,
2.160000000e+2,-9.193750000e-2,-5.203125000e+0,2.016000000e+0,,,
2.260000000e+2,-8.809375000e-2,-5.200000000e+0,2.042250000e+0,,,
2.239843750e+2,-9.596875000e-2,-5.200000000e+0,0.000000000e+0,,,
2.240000000e+2,-8.803125000e-2,-5.600000000e+0,1.344000000e+0,,,
2.260000000e+2,-1.001250000e-1,-5.200000000e+0,1.375500000e+0,,,
2.240000000e+2,-1.000000000e-1,-5.600000000e+0,0.000000000e+0,,,
2.260156250e+2,-8.796875000e-2,-5.603125000e+0,6.825000000e-1,,,
2.239531250e+2,-9.218750000e-2,-6.409375000e+0,1.344000000e+0,,,
2.219531250e+2,-1.039375000e-1,-5.990625000e+0,1.344000000e+0,,,
2.221250000e+2,-8.784375000e-2,-5.200000000e+0,1.333500000e+0,,,
2.300000000e+2,-9.215625000e-2,-5.606250000e+0,6.720000000e-1,,,
2.220000000e+2,-9.612500000e-2,-5.971875000e+0,1.344000000e+0,,,
2.260156250e+2,-8.400000000e-2,-6.800000000e+0,6.720000000e-1,,,
2.260000000e+2,-9.609375000e-2,-5.584375000e+0,1.333500000e+0,,,
2.240000000e+2,-9.187500000e-2,-4.400000000e+0,2.016000000e+0,,,
2.259843750e+2,-8.806250000e-2,-5.596875000e+0,1.344000000e+0,,,
2.280312500e+2,-9.609375000e-2,-5.600000000e+0,2.021250000e+0,,,
2.240000000e+2,-9.600000000e-2,-5.196875000e+0,-6.667500000e-1,,,
2.260312500e+2,-8.793750000e-2,-5.625000000e+0,1.365000000e+0,,,
2.218906250e+2,-8.403125000e-2,-4.400000000e+0,1.344000000e+0,,,
2.200312500e+2,-9.212500000e-2,-6.000000000e+0,6.772500000e-1,,,
2.281093750e+2,-9.609375000e-2,-4.400000000e+0,6.720000000e-1,,,
2.279218750e+2,-1.040312500e-1,-5.215625000e+0,1.344000000e+0,,,
2.239687500e+2,-9.578125000e-2,-5.203125000e+0,6.772500000e-1,,,
2.239687500e+2,-8.800000000e-2,-4.793750000e+0,6.772500000e-1,,,
2.219843750e+2,-8.400000000e-2,-5.606250000e+0,0.000000000e+0,,,
2.279218750e+2,-8.800000000e-2,-6.000000000e+0,1.333500000e+0,,,
2.299843750e+2,-8.806250000e-2,-5.600000000e+0,1.989750000e+0,,,
2.300156250e+2,-1.000312500e-1,-5.600000000e+0,5.250000000e-3,,,
2.240937500e+2,-9.196875000e-2,-5.612500000e+0,2.688000000e+0,,,
2.199375000e+2,-9.596875000e-2,-6.406250000e+0,1.344000000e+0,,,
2.259687500e+2,-8.806250000e-2,-4.406250000e+0,6.667500000e-1,,,
2.219531250e+2,-9.609375000e-2,-6.000000000e+0,1.333500000e+0,,,
2.261093750e+2,-9.596875000e-2,-5.603125000e+0,1.344000000e+0,,,
2.319843750e+2,-9.187500000e-2,-5.603125000e+0,2.100000000e-2,,,
2.259687500e+2,-8.809375000e-2,-6.003125000e+0,4.021500000e+0,,,
2.240000000e+2,-1.000937500e-1,-5.996875000e+0,1.344000000e+0,,,
2.260156250e+2,-9.603125000e-2,-6.015625000e+0,2.016000000e+0,,,
2.300000000e+2,-9.603125000e-2,-4.806250000e+0,1.349250000e+0,,,
2.259687500e+2,-9.590625000e-2,-5.196875000e+0,1.333500000e+0,,,
2.220000000e+2,-9.212500000e-2,-5.196875000e+0,2.016000000e+0,,,
2.300000000e+2,-1.041250000e-1,-6.015625000e+0,6.720000000e-1,,,
2.260000000e+2,-9.562500000e-2,-6.800000000e+0,2.010750000e+0,,,
2.259843750e+2,-8.796875000e-2,-6.000000000e+0,1.344000000e+0,,,
2.240000000e+2,-9.200000000e-2,-5.209375000e+0,2.682750000e+0,,,
2.260000000e+2,-9.593750000e-2,-5.596875000e+0,1.354500000e+0,,,
2.240000000e+2,-8.803125000e-2,-6.400000000e+0,1.344000000e+0,,,
2.219687500e+2,-1.000625000e-1,-5.987500000e+0,2.031750000e+0,,,
2.240781250e+2,-9.184375000e-2,-5.600000000e+0,3.360000000e+0,,,
2.319687500e+2,-9.209375000e-2,-5.600000000e+0,1.333500000e+0,,,
2.239531250e+2,-9.600000000e-2,-5.200000000e+0,2.016000000e+0,,,
2.279375000e+2,-9.196875000e-2,-5.196875000e+0,1.344000000e+0,,,
2.260468750e+2,-9.603125000e-2,-6.400000000e+0,2.682750000e+0,,,
2.259687500e+2,-8.812500000e-2,-5.606250000e+0,2.016000000e+0,,,
2.279218750e+2,-8.787500000e-2,-5.200000000e+0,2.682750000e+0,,,
2.281562500e+2,-9.996875000e-2,-5.203125000e+0,6.772500000e-1,,,
2.219531250e+2,-9.612500000e-2,-5.587500000e+0,2.016000000e+0,,,
2.298437500e+2,-9.593750000e-2,-6.409375000e+0,2.016000000e+0,,,
2.279531250e+2,-9.984375000e-2,-5.600000000e+0,2.682750000e+0,,,
2.259843750e+2,-1.041250000e-1,-6.793750000e+0,2.021250000e+0,,,
2.259843750e+2,-8.403125000e-2,-5.990625000e+0,1.344000000e+0,,,
2.239843750e+2,-9.596875000e-2,-5.603125000e+0,2.010750000e+0,,,
2.240312500e+2,-9.600000000e-2,-5.600000000e+0,2.016000000e+0,,,
2.280000000e+2,-9.200000000e-2,-5.606250000e+0,2.688000000e+0,,,
2.240000000e+2,-9.575000000e-2,-4.800000000e+0,2.047500000e+0,,,
2.259218750e+2,-1.000312500e-1,-5.596875000e+0,1.344000000e+0,,,
2.280000000e+2,-9.600000000e-2,-6.003125000e+0,2.005500000e+0,,,
2.260000000e+2,-1.000000000e-1,-6.390625000e+0,1.365000000e+0,,,
2.260000000e+2,-9.600000000e-2,-5.603125000e+0,4.032000000e+0,,,
2.240000000e+2,-9.990625000e-2,-6.406250000e+0,1.338750000e+0,,,
2.259687500e+2,-1.041250000e-1,-6.003125000e+0,4.704000000e+0,,,
2.280312500e+2,-8.837500000e-2,-6.000000000e+0,4.032000000e+0,,,
2.300000000e+2,-7.990625000e-2,-5.600000000e+0,2.672250000e+0,,,
2.279843750e+2,-9.596875000e-2,-5.206250000e+0,1.354500000e+0,,,
2.260312500e+2,-9.200000000e-2,-6.006250000e+0,3.360000000e+0,,,
2.340156250e+2,-8.800000000e-2,-6.000000000e+0,2.672250000e+0,,,
2.320156250e+2,-9.996875000e-2,-5.612500000e+0,2.709000000e+0,,,
2.280000000e+2,-9.615625000e-2,-7.187500000e+0,4.037250000e+0,,,
2.320000000e+2,-9.600000000e-2,-6.406250000e+0,2.016000000e+0,,,
2.300156250e+2,-9.600000000e-2,-7.203125000e+0,3.360000000e+0,,,
2.260000000e+2,-1.000000000e-1,-6.800000000e+0,2.693250000e+0,,,
2.280000000e+2,-1.040312500e-1,-7.200000000e+0,2.016000000e+0,,,
2.279843750e+2,-9.596875000e-2,-6.400000000e+0,2.693250000e+0,,,
2.319843750e+2,-9.600000000e-2,-6.403125000e+0,3.370500000e+0,,,
2.300000000e+2,-8.387500000e-2,-5.584375000e+0,2.010750000e+0,,,
2.300000000e+2,-1.039062500e-1,-7.606250000e+0,2.031750000e+0,,,
2.280000000e+2,-9.212500000e-2,-5.971875000e+0,2.682750000e+0,,,
2.300000000e+2,-1.000000000e-1,-6.012500000e+0,1.344000000e+0,,,
2.300000000e+2,-9.993750000e-2,-6.800000000e+0,3.391500000e+0,,,
2.320156250e+2,-1.160625000e-1,-6.409375000e+0,3.360000000e+0,,,
2.260000000e+2,-9.243750000e-2,-7.606250000e+0,2.703750000e+0,,,
2.240000000e+2,-9.593750000e-2,-5.993750000e+0,1.344000000e+0,,,
2.259843750e+2,-9.200000000e-2,-6.012500000e+0,3.360000000e+0,,,
2.279687500e+2,-9.600000000e-2,-6.400000000e+0,2.688000000e+0,,,
2.300000000e+2,-9.200000000e-2,-5.600000000e+0,4.032000000e+0,,,
2.259687500e+2,-1.040000000e-1,-6.012500000e+0,3.360000000e+0,,,
2.319687500e+2,-9.600000000e-2,-6.400000000e+0,2.016000000e+0,,,
2.280468750e+2,-1.039687500e-1,-6.396875000e+0,1.328250000e+0,,,
2.300468750e+2,-9.600000000e-2,-6.400000000e+0,4.042500000e+0,,,
2.319843750e+2,-1.000000000e-1,-5.996875000e+0,4.032000000e+0,,,
2.299687500e+2,-9.596875000e-2,-6.003125000e+0,4.032000000e+0,,,
2.300468750e+2,-9.200000000e-2,-6.803125000e+0,4.026750000e+0,,,
2.319375000e+2,-9.603125000e-2,-6.400000000e+0,3.365250000e+0,,,
2.259843750e+2,-9.609375000e-2,-6.412500000e+0,2.693250000e+0,,,
2.319062500e+2,-8.396875000e-2,-5.600000000e+0,2.026500000e+0,,,
2.339843750e+2,-9.990625000e-2,-6.812500000e+0,4.032000000e+0,,,
2.340000000e+2,-1.000312500e-1,-7.603125000e+0,2.677500000e+0,,,
2.320000000e+2,-1.000625000e-1,-7.178125000e+0,1.968750000e+0,,,
2.339687500e+2,-8.800000000e-2,-6.406250000e+0,6.825000000e-1,,,
2.340156250e+2,-9.593750000e-2,-7.200000000e+0,5.376000000e+0,,,
2.320156250e+2,-1.080312500e-1,-6.806250000e+0,2.005500000e+0,,,
2.320000000e+2,-1.000312500e-1,-6.793750000e+0,3.360000000e+0,,,
2.320000000e+2,-1.000000000e-1,-6.003125000e+0,3.365250000e+0,,,
2.320312500e+2,-9.600000000e-2,-7.600000000e+0,4.709250000e+0,,,
2.359843750e+2,-9.600000000e-2,-7.193750000e+0,4.037250000e+0,,,
2.300000000e+2,-9.600000000e-2,-6.800000000e+0,2.682750000e+0,,,
2.340000000e+2,-1.080000000e-1,-6.406250000e+0,5.376000000e+0,,,
2.340000000e+2,-9.612500000e-2,-5.996875000e+0,2.016000000e+0,,,
2.300000000e+2,-9.200000000e-2,-6.793750000e+0,2.667000000e+0,,,
2.319843750e+2,-9.200000000e-2,-6.803125000e+0,3.360000000e+0,,,
2.320000000e+2,-1.000312500e-1,-6.403125000e+0,2.688000000e+0,,,
2.320000000e+2,-8.796875000e-2,-7.200000000e+0,2.682750000e+0,,,
2.339843750e+2,-9.603125000e-2,-7.203125000e+0,3.354750000e+0,,,
2.360000000e+2,-9.612500000e-2,-6.400000000e+0,3.365250000e+0,,,
2.360000000e+2,-8.796875000e-2,-6.800000000e+0,3.360000000e+0,,,
2.360000000e+2,-9.996875000e-2,-6.400000000e+0,4.053000000e+0,,,
2.359218750e+2,-9.600000000e-2,-6.800000000e+0,5.355000000e+0,,,
2.239687500e+2,-1.039687500e-1,-6.406250000e+0,3.354750000e+0,,,
2.320937500e+2,-8.796875000e-2,-7.203125000e+0,4.032000000e+0,,,
2.339687500e+2,-9.200000000e-2,-7.203125000e+0,2.672250000e+0,,,
2.320000000e+2,-9.212500000e-2,-7.625000000e+0,2.661750000e+0,,,
2.320000000e+2,-9.196875000e-2,-6.796875000e+0,4.709250000e+0,,,
2.299843750e+2,-1.039687500e-1,-8.003125000e+0,3.360000000e+0,,,
2.339531250e+2,-1.040000000e-1,-6.796875000e+0,5.376000000e+0,,,
2.340000000e+2,-1.000000000e-1,-6.800000000e+0,3.375750000e+0,,,
2.340156250e+2,-1.040000000e-1,-6.800000000e+0,4.032000000e+0,,,
2.320781250e+2,-1.040625000e-1,-7.193750000e+0,4.698750000e+0,,,
2.300312500e+2,-1.000000000e-1,-7.593750000e+0,4.709250000e+0,,,
2.340468750e+2,-1.000000000e-1,-7.196875000e+0,4.704000000e+0,,,
2.339843750e+2,-9.603125000e-2,-6.809375000e+0,5.376000000e+0,,,
2.360312500e+2,-1.040312500e-1,-8.400000000e+0,4.704000000e+0,,,
2.359218750e+2,-9.996875000e-2,-7.596875000e+0,2.698500000e+0,,,
2.320156250e+2,-9.996875000e-2,-7.200000000e+0,5.370750000e+0,,,
2.359843750e+2,-9.593750000e-2,-7.203125000e+0,3.365250000e+0,,,
2.300312500e+2,-1.040312500e-1,-7.200000000e+0,5.376000000e+0,,,
2.339531250e+2,-9.203125000e-2,-7.603125000e+0,4.032000000e+0,,,
2.339843750e+2,-1.000000000e-1,-7.596875000e+0,4.032000000e+0,,,
2.379531250e+2,-9.203125000e-2,-7.196875000e+0,5.376000000e+0,,,
2.380937500e+2,-1.080000000e-1,-7.203125000e+0,4.026750000e+0,,,
2.300468750e+2,-1.080312500e-1,-7.596875000e+0,4.032000000e+0,,,
2.361406250e+2,-1.080937500e-1,-8.009375000e+0,3.360000000e+0,,,
2.419843750e+2,-1.000000000e-1,-6.800000000e+0,4.704000000e+0,,,
2.379375000e+2,-1.080000000e-1,-7.615625000e+0,4.032000000e+0,,,
2.360156250e+2,-9.996875000e-2,-8.000000000e+0,4.032000000e+0,,,
2.380000000e+2,-9.996875000e-2,-6.809375000e+0,4.704000000e+0,,,
2.380000000e+2,-8.800000000e-2,-8.400000000e+0,4.032000000e+0,,,
2.359687500e+2,-1.079687500e-1,-6.803125000e+0,4.698750000e+0,,,
2.319531250e+2,-9.600000000e-2,-8.796875000e+0,5.370750000e+0,,,
2.299687500e+2,-1.039687500e-1,-8.000000000e+0,4.037250000e+0,,,
2.379687500e+2,-8.806250000e-2,-7.593750000e+0,4.698750000e+0,,,
2.359843750e+2,-1.121250000e-1,-9.603125000e+0,4.704000000e+0,,,
2.340000000e+2,-1.079375000e-1,-7.981250000e+0,5.376000000e+0,,,
2.360000000e+2,-1.120625000e-1,-7.996875000e+0,5.381250000e+0,,,
2.340156250e+2,-1.082187500e-1,-7.975000000e+0,4.719750000e+0,,,
2.340000000e+2,-1.000625000e-1,-8.800000000e+0,4.698750000e+0,,,
2.360000000e+2,-9.603125000e-2,-7.996875000e+0,5.370750000e+0,,,
2.359375000e+2,-1.040312500e-1,-8.406250000e+0,3.339000000e+0,,,
2.320156250e+2,-1.039375000e-1,-7.978125000e+0,4.042500000e+0,,,
2.380000000e+2,-1.000312500e-1,-7.603125000e+0,4.704000000e+0,,,
2.339843750e+2,-1.039687500e-1,-7.606250000e+0,4.709250000e+0,,,
2.360000000e+2,-1.000625000e-1,-6.790625000e+0,6.720000000e+0,,,
2.400000000e+2,-9.200000000e-2,-6.793750000e+0,4.714500000e+0,,,
2.360000000e+2,-1.000625000e-1,-8.400000000e+0,3.365250000e+0,,,
2.359687500e+2,-1.080625000e-1,-8.400000000e+0,5.376000000e+0,,,
2.419687500e+2,-1.079375000e-1,-8.796875000e+0,6.053250000e+0,,,
2.380781250e+2,-1.040000000e-1,-7.606250000e+0,4.032000000e+0,,,
2.359843750e+2,-1.043125000e-1,-8.378125000e+0,6.048000000e+0,,,
2.380468750e+2,-8.803125000e-2,-8.796875000e+0,3.360000000e+0,,,
2.379375000e+2,-1.041250000e-1,-9.200000000e+0,5.386500000e+0,,,
2.340468750e+2,-9.987500000e-2,-8.790625000e+0,6.048000000e+0,,,
2.400312500e+2,-1.001250000e-1,-8.409375000e+0,5.376000000e+0,,,
2.359218750e+2,-1.079687500e-1,-9.200000000e+0,5.376000000e+0,,,
2.360468750e+2,-9.584375000e-2,-8.003125000e+0,4.698750000e+0,,,
2.399375000e+2,-9.190625000e-2,-8.396875000e+0,5.376000000e+0,,,
2.400312500e+2,-1.080000000e-1,-8.806250000e+0,4.704000000e+0,,,
2.380000000e+2,-1.080625000e-1,-7.996875000e+0,5.391750000e+0,,,
2.379687500e+2,-1.080312500e-1,-8.403125000e+0,6.720000000e+0,,,
2.380000000e+2,-1.039375000e-1,-8.406250000e+0,5.376000000e+0,,,
2.340937500e+2,-9.600000000e-2,-9.600000000e+0,5.376000000e+0,,,
2.299062500e+2,-9.978125000e-2,-8.018750000e+0,6.048000000e+0,,,
2.401250000e+2,-1.080312500e-1,-8.400000000e+0,5.376000000e+0,,,
2.378281250e+2,-9.600000000e-2,-8.400000000e+0,5.391750000e+0,,,
2.320468750e+2,-1.040625000e-1,-9.193750000e+0,6.714750000e+0,,,
2.420468750e+2,-9.590625000e-2,-8.000000000e+0,4.704000000e+0,,,
2.379843750e+2,-9.603125000e-2,-8.800000000e+0,6.063750000e+0,,,
2.380000000e+2,-9.600000000e-2,-8.003125000e+0,6.720000000e+0,,,
2.380000000e+2,-9.990625000e-2,-9.175000000e+0,6.058500000e+0,,,
2.360156250e+2,-1.080937500e-1,-8.806250000e+0,5.376000000e+0,,,
2.380000000e+2,-1.076875000e-1,-8.800000000e+0,4.704000000e+0,,,
